epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,4944.48,1.00217,1.05317,1.58158,0.69735,0.55,0.62372,0.31265,1.15163,1.12939,1.86727,0.00703,0.00703,0.00703
68,5017.25,1.00191,1.06056,1.56994,0.71314,0.53258,0.62516,0.31314,1.15829,1.15777,1.87094,0.006985,0.006985,0.006985
69,5089.68,0.99614,1.05774,1.56536,0.64764,0.56292,0.61857,0.30892,1.15622,1.16037,1.86531,0.00694,0.00694,0.00694
70,5161.78,0.98985,1.04568,1.56697,0.65526,0.56629,0.62126,0.31084,1.16552,1.15585,1.88605,0.006895,0.006895,0.006895
71,5234.04,0.98824,1.03697,1.56102,0.69766,0.56067,0.63439,0.31879,1.15179,1.12627,1.87103,0.00685,0.00685,0.00685
72,5306.11,0.98551,1.04312,1.55553,0.6989,0.55421,0.63326,0.32185,1.15966,1.1214,1.87996,0.006805,0.006805,0.006805
73,5378.46,0.98527,1.02962,1.55728,0.65939,0.56742,0.62599,0.31682,1.16525,1.13992,1.87757,0.00676,0.00676,0.00676
74,5450.19,0.97555,1.01757,1.55014,0.66664,0.58427,0.62935,0.32299,1.14701,1.15906,1.86106,0.006715,0.006715,0.006715
75,5522.25,0.97155,1.01723,1.5388,0.69708,0.54382,0.63234,0.32314,1.15016,1.12772,1.85467,0.00667,0.00667,0.00667
76,5594.08,0.97083,1.00706,1.54599,0.71382,0.55225,0.63976,0.32667,1.1458,1.12464,1.84588,0.006625,0.006625,0.006625
77,5668.95,0.96792,1.00399,1.53135,0.67985,0.56798,0.64017,0.3245,1.14218,1.12067,1.83669,0.00658,0.00658,0.00658
78,5743.72,0.95997,1.00332,1.52501,0.69126,0.56236,0.6394,0.32422,1.14691,1.11947,1.84486,0.006535,0.006535,0.006535
79,5816.83,0.95547,1.00122,1.51783,0.69773,0.55562,0.64236,0.32992,1.1488,1.1137,1.8633,0.00649,0.00649,0.00649
80,5889.65,0.9565,0.9931,1.52449,0.70915,0.55887,0.64687,0.33218,1.1408,1.09182,1.85293,0.006445,0.006445,0.006445
81,5962.03,0.95256,0.99061,1.51528,0.69014,0.56685,0.64326,0.33282,1.1392,1.10047,1.85121,0.0064,0.0064,0.0064
82,6035.68,0.95192,0.98393,1.52217,0.67189,0.57921,0.64246,0.33311,1.12823,1.10148,1.84119,0.006355,0.006355,0.006355
83,6107.75,0.945,0.97889,1.51516,0.70697,0.55787,0.64184,0.33121,1.13999,1.10023,1.8547,0.00631,0.00631,0.00631
84,6181.76,0.94288,0.98007,1.50493,0.69715,0.58324,0.6541,0.34002,1.12422,1.09089,1.82904,0.006265,0.006265,0.006265
85,6255.19,0.9478,0.9822,1.5072,0.73242,0.55281,0.65047,0.33837,1.11602,1.08637,1.82166,0.00622,0.00622,0.00622
86,6327.67,0.93568,0.96019,1.50358,0.69233,0.57191,0.64691,0.33829,1.11959,1.07949,1.82471,0.006175,0.006175,0.006175
87,6401.1,0.94328,0.97925,1.4941,0.72136,0.55899,0.64442,0.338,1.11557,1.0774,1.82066,0.00613,0.00613,0.00613
88,6472.98,0.93534,0.96148,1.50024,0.70224,0.55779,0.65103,0.34228,1.11104,1.0794,1.81688,0.006085,0.006085,0.006085
89,6545.27,0.93372,0.96531,1.48798,0.71006,0.55955,0.65461,0.3472,1.10422,1.07525,1.7984,0.00604,0.00604,0.00604
90,6618.39,0.92376,0.95691,1.49308,0.70155,0.57247,0.65046,0.34591,1.10335,1.06732,1.81317,0.005995,0.005995,0.005995
91,6691.3,0.92697,0.94501,1.49251,0.72063,0.55506,0.65029,0.34637,1.108,1.07271,1.81861,0.00595,0.00595,0.00595
92,6764.42,0.92288,0.95001,1.4915,0.72635,0.55473,0.64886,0.34414,1.1071,1.06781,1.82567,0.005905,0.005905,0.005905
93,6837.43,0.91298,0.93816,1.48162,0.70609,0.58315,0.65551,0.34573,1.1044,1.06556,1.8169,0.00586,0.00586,0.00586
94,6910.55,0.91906,0.94295,1.48263,0.72058,0.56742,0.65615,0.34709,1.1093,1.05761,1.81429,0.005815,0.005815,0.005815
95,6985.17,0.91173,0.92551,1.47036,0.72852,0.56348,0.65644,0.34901,1.09824,1.06889,1.81147,0.00577,0.00577,0.00577
96,7058.62,0.90844,0.92945,1.46909,0.76523,0.54382,0.65318,0.35123,1.09338,1.07,1.79934,0.005725,0.005725,0.005725
97,7130.97,0.90809,0.93631,1.46961,0.76539,0.54251,0.65389,0.3507,1.08865,1.0666,1.78875,0.00568,0.00568,0.00568
98,7203.08,0.90125,0.91134,1.4557,0.75025,0.55618,0.65278,0.34893,1.08984,1.06776,1.78666,0.005635,0.005635,0.005635
99,7275.01,0.90535,0.92765,1.46155,0.70587,0.57921,0.65609,0.35135,1.08549,1.05881,1.78667,0.00559,0.00559,0.00559
100,7347.67,0.90188,0.91275,1.46328,0.68323,0.59551,0.65105,0.35179,1.08603,1.074,1.79056,0.005545,0.005545,0.005545
101,7419.85,0.89244,0.90294,1.45348,0.71219,0.58483,0.65861,0.35609,1.08103,1.05387,1.7913,0.0055,0.0055,0.0055
102,7491.8,0.88894,0.89758,1.44419,0.71121,0.57528,0.65531,0.35574,1.08036,1.06322,1.78767,0.005455,0.005455,0.005455
103,7564.71,0.88948,0.89647,1.44816,0.73156,0.57108,0.66348,0.36075,1.07821,1.0552,1.7766,0.00541,0.00541,0.00541
104,7637.17,0.88351,0.89486,1.44456,0.73805,0.57472,0.6676,0.36402,1.06896,1.04213,1.77187,0.005365,0.005365,0.005365
105,7709.09,0.87863,0.89063,1.43453,0.75019,0.56687,0.66921,0.36367,1.07283,1.03928,1.78145,0.00532,0.00532,0.00532
106,7781.3,0.87678,0.88877,1.44106,0.72755,0.57608,0.66387,0.36129,1.07974,1.04045,1.79111,0.005275,0.005275,0.005275
107,7853.66,0.87324,0.88301,1.42559,0.74109,0.5773,0.66894,0.3651,1.07145,1.03332,1.78165,0.00523,0.00523,0.00523
108,7927.19,0.87914,0.88642,1.43096,0.69786,0.59551,0.66562,0.36565,1.07182,1.03912,1.77507,0.005185,0.005185,0.005185
109,8000.25,0.8735,0.87942,1.4319,0.71868,0.58483,0.66837,0.36637,1.06336,1.04049,1.76424,0.00514,0.00514,0.00514
110,8073.39,0.87249,0.87699,1.42811,0.71794,0.59157,0.66857,0.36851,1.05301,1.03292,1.75927,0.005095,0.005095,0.005095
111,8146.35,0.86484,0.88112,1.41283,0.73265,0.57978,0.66928,0.36934,1.05434,1.04228,1.75871,0.00505,0.00505,0.00505
112,8219.07,0.86977,0.87809,1.41866,0.71656,0.59045,0.66884,0.37015,1.05525,1.0367,1.7563,0.005005,0.005005,0.005005
113,8291.63,0.86054,0.86969,1.40516,0.70817,0.58933,0.66937,0.36815,1.05715,1.04299,1.76133,0.00496,0.00496,0.00496
114,8364.36,0.85699,0.86376,1.40438,0.70874,0.59193,0.66441,0.36901,1.05592,1.04114,1.76207,0.004915,0.004915,0.004915
115,8436.66,0.85242,0.85799,1.40494,0.70382,0.5941,0.66507,0.36879,1.05472,1.03643,1.76458,0.00487,0.00487,0.00487
116,8509.14,0.85424,0.86581,1.40393,0.69439,0.59358,0.66392,0.36856,1.05095,1.04527,1.75525,0.004825,0.004825,0.004825
117,8582.74,0.84624,0.85941,1.39867,0.7364,0.56344,0.6592,0.36849,1.05012,1.04878,1.75075,0.00478,0.00478,0.00478
118,8656.04,0.84625,0.84614,1.39628,0.71089,0.58295,0.65787,0.3682,1.05133,1.04536,1.76111,0.004735,0.004735,0.004735
119,8729.11,0.84361,0.85372,1.39795,0.73838,0.57303,0.66204,0.37169,1.04908,1.03427,1.75473,0.00469,0.00469,0.00469
120,8801.83,0.83954,0.84977,1.3884,0.70671,0.59494,0.66349,0.37282,1.04598,1.02904,1.74833,0.004645,0.004645,0.004645
121,8875.25,0.84546,0.85206,1.38755,0.7143,0.59045,0.66436,0.37435,1.03671,1.02954,1.73203,0.0046,0.0046,0.0046
122,8948.52,0.83385,0.83671,1.3892,0.74604,0.57809,0.66664,0.37423,1.03626,1.02191,1.73012,0.004555,0.004555,0.004555
123,9021.66,0.83555,0.84283,1.38067,0.74886,0.5746,0.6644,0.37594,1.0387,1.01828,1.7336,0.00451,0.00451,0.00451
124,9094.71,0.83024,0.83582,1.39037,0.73933,0.5809,0.66686,0.37621,1.03468,1.01289,1.7308,0.004465,0.004465,0.004465
125,9167,0.83657,0.84067,1.37824,0.72889,0.5809,0.66472,0.37663,1.03087,1.01276,1.72806,0.00442,0.00442,0.00442
126,9239.25,0.833,0.83977,1.37417,0.72144,0.58928,0.66956,0.3778,1.02851,1.00863,1.72591,0.004375,0.004375,0.004375
127,9311.49,0.82627,0.82814,1.37876,0.73706,0.57753,0.66748,0.37662,1.03104,1.00838,1.73131,0.00433,0.00433,0.00433
128,9383.61,0.82667,0.82714,1.37621,0.70923,0.59335,0.66784,0.37618,1.03368,1.01139,1.73263,0.004285,0.004285,0.004285
129,9456.02,0.82401,0.82292,1.36873,0.72747,0.58652,0.66661,0.37616,1.03429,1.00714,1.73262,0.00424,0.00424,0.00424
130,9528.32,0.81854,0.8208,1.36826,0.72451,0.58539,0.66683,0.37564,1.03424,1.01205,1.73418,0.004195,0.004195,0.004195
131,9600.91,0.81856,0.8184,1.36136,0.73245,0.58202,0.66663,0.37652,1.03417,1.01165,1.73472,0.00415,0.00415,0.00415
132,9673.23,0.8213,0.82328,1.36645,0.7417,0.57865,0.6667,0.37738,1.03158,1.01208,1.73175,0.004105,0.004105,0.004105
133,9745.52,0.81483,0.81071,1.35609,0.74247,0.58371,0.66656,0.37816,1.03323,1.01725,1.73448,0.00406,0.00406,0.00406
134,9819.39,0.80802,0.80122,1.35439,0.73792,0.57921,0.66738,0.37869,1.02863,1.01881,1.73022,0.004015,0.004015,0.004015
135,9895.07,0.80409,0.80214,1.35172,0.73113,0.57978,0.66793,0.38027,1.0245,1.01729,1.72354,0.00397,0.00397,0.00397
136,9967.79,0.80551,0.80442,1.34704,0.7063,0.59986,0.6679,0.38103,1.02063,1.01359,1.72075,0.003925,0.003925,0.003925
137,10040.3,0.805,0.80172,1.34882,0.7347,0.58344,0.6705,0.38167,1.01946,1.00843,1.72072,0.00388,0.00388,0.00388
138,10112.6,0.80173,0.80101,1.3471,0.73197,0.58606,0.67053,0.38119,1.02059,1.00465,1.72259,0.003835,0.003835,0.003835
139,10185.2,0.79831,0.79575,1.34346,0.73722,0.58202,0.67078,0.38201,1.01791,1.00474,1.71654,0.00379,0.00379,0.00379
140,10258.1,0.79851,0.79512,1.34298,0.74733,0.57921,0.67029,0.38262,1.01554,1.00218,1.71429,0.003745,0.003745,0.003745
141,10331.6,0.80287,0.79927,1.34442,0.74284,0.57921,0.67089,0.38326,1.01351,1.00104,1.71294,0.0037,0.0037,0.0037
142,10405,0.78605,0.78722,1.33352,0.74543,0.57411,0.66962,0.38412,1.012,0.99903,1.71292,0.003655,0.003655,0.003655
143,10479.9,0.79303,0.78782,1.33639,0.72977,0.58933,0.67184,0.38333,1.0113,0.99879,1.71539,0.00361,0.00361,0.00361
144,10553.6,0.79305,0.79008,1.33475,0.72807,0.59382,0.67166,0.38437,1.00987,0.9974,1.71418,0.003565,0.003565,0.003565
145,10627.6,0.79126,0.78691,1.3354,0.72993,0.58912,0.67193,0.38503,1.00894,0.99547,1.71731,0.00352,0.00352,0.00352
146,10701.6,0.79189,0.78949,1.32588,0.73578,0.58668,0.67136,0.38463,1.0097,0.99576,1.72065,0.003475,0.003475,0.003475
147,10775.7,0.79097,0.78919,1.32633,0.72803,0.58708,0.67161,0.38541,1.00878,0.99649,1.72081,0.00343,0.00343,0.00343
148,10849.2,0.78654,0.78414,1.32555,0.72499,0.58944,0.67105,0.3852,1.00913,0.99387,1.7258,0.003385,0.003385,0.003385
149,10922.8,0.7854,0.77602,1.32349,0.74273,0.58146,0.67206,0.38539,1.00626,0.99351,1.71793,0.00334,0.00334,0.00334
150,10996.6,0.78153,0.77255,1.32032,0.73699,0.58764,0.6725,0.38619,1.00414,0.99115,1.7145,0.003295,0.003295,0.003295
151,11070.2,0.77679,0.77205,1.31626,0.72642,0.59072,0.67297,0.38711,1.00378,0.99285,1.71377,0.00325,0.00325,0.00325
152,11143.5,0.77218,0.76958,1.31075,0.7385,0.59022,0.67387,0.38798,1.00215,0.99135,1.71273,0.003205,0.003205,0.003205
153,11218.1,0.7705,0.77038,1.30872,0.73994,0.59157,0.67436,0.38859,1.00169,0.98979,1.71301,0.00316,0.00316,0.00316
154,11291.4,0.76315,0.7522,1.30742,0.74477,0.58933,0.67512,0.38967,1.00048,0.98546,1.71383,0.003115,0.003115,0.003115
155,11364.9,0.76809,0.75607,1.31088,0.73911,0.59382,0.67521,0.38993,0.99922,0.98675,1.71167,0.00307,0.00307,0.00307
156,11437.8,0.76492,0.7554,1.3111,0.74431,0.59326,0.67691,0.39098,0.99725,0.9853,1.70782,0.003025,0.003025,0.003025
157,11509.8,0.76287,0.75439,1.30319,0.73991,0.59775,0.67718,0.39213,0.99557,0.98119,1.70567,0.00298,0.00298,0.00298
158,11582.1,0.76024,0.7565,1.30197,0.73509,0.59944,0.67681,0.39172,0.99487,0.98139,1.70461,0.002935,0.002935,0.002935
159,11654.9,0.75874,0.74881,1.2989,0.73719,0.59882,0.67648,0.39219,0.99559,0.98347,1.7057,0.00289,0.00289,0.00289
160,11727.2,0.74984,0.74677,1.29063,0.73512,0.59944,0.67841,0.39212,0.99625,0.98317,1.7073,0.002845,0.002845,0.002845
161,11799.3,0.7522,0.73802,1.29223,0.73491,0.60117,0.67866,0.39199,0.99597,0.98339,1.70815,0.0028,0.0028,0.0028
162,11871.7,0.75344,0.74655,1.29195,0.72621,0.60618,0.67924,0.39222,0.99636,0.98426,1.70877,0.002755,0.002755,0.002755
163,11943.9,0.75283,0.74408,1.28904,0.72717,0.60506,0.67764,0.39281,0.99565,0.98339,1.70902,0.00271,0.00271,0.00271
164,12016.3,0.74949,0.73295,1.28325,0.72382,0.60618,0.67864,0.39312,0.99531,0.9852,1.70849,0.002665,0.002665,0.002665
165,12088.7,0.74639,0.73649,1.28488,0.72611,0.60469,0.67844,0.39283,0.99488,0.98504,1.70727,0.00262,0.00262,0.00262
166,12161,0.74593,0.73445,1.2835,0.72741,0.60281,0.67718,0.39307,0.99464,0.98339,1.70719,0.002575,0.002575,0.002575
167,12233.3,0.74451,0.73929,1.28106,0.7345,0.59682,0.6775,0.39344,0.99476,0.98407,1.70765,0.00253,0.00253,0.00253
168,12306.8,0.74523,0.73402,1.28202,0.73539,0.59831,0.6782,0.39361,0.99377,0.98422,1.70618,0.002485,0.002485,0.002485
169,12379.2,0.74281,0.73313,1.27541,0.73554,0.59494,0.67809,0.39424,0.99367,0.98381,1.70647,0.00244,0.00244,0.00244
170,12451.5,0.74168,0.73117,1.27427,0.73859,0.59438,0.67812,0.39417,0.99361,0.98331,1.70703,0.002395,0.002395,0.002395
