epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,5667.43,0.94437,1.05979,1.50974,0.68474,0.55886,0.62972,0.33575,1.10735,1.21086,1.81241,0.00623105,0.00623105,0.00623105
85,5733.73,0.93797,1.04787,1.50992,0.71033,0.55506,0.63795,0.33827,1.11248,1.19818,1.82071,0.00618564,0.00618564,0.00618564
86,5800.81,0.92916,1.04295,1.49344,0.70942,0.55562,0.63543,0.33982,1.09693,1.18529,1.79626,0.00614023,0.00614023,0.00614023
87,5867.23,0.93023,1.04134,1.49163,0.70468,0.57022,0.64101,0.34026,1.10237,1.1804,1.80804,0.00609482,0.00609482,0.00609482
88,5933.99,0.9261,1.02981,1.49717,0.70376,0.57257,0.64,0.34044,1.10357,1.18204,1.81101,0.00604941,0.00604941,0.00604941
89,6000.66,0.92342,1.02579,1.49736,0.70497,0.56573,0.64093,0.34136,1.1091,1.19142,1.82118,0.006004,0.006004,0.006004
90,6067.43,0.91317,1.01633,1.48359,0.70239,0.57146,0.63766,0.33805,1.09855,1.19453,1.80119,0.00595859,0.00595859,0.00595859
91,6133.54,0.92029,1.02208,1.48806,0.71075,0.57135,0.63385,0.338,1.0956,1.19467,1.80433,0.00591318,0.00591318,0.00591318
92,6199.93,0.91737,1.02674,1.48896,0.7118,0.5618,0.64136,0.34152,1.09211,1.18644,1.80099,0.00586777,0.00586777,0.00586777
93,6267.26,0.91148,1.01262,1.47224,0.70051,0.5764,0.64136,0.34353,1.09141,1.17544,1.80014,0.00582236,0.00582236,0.00582236
94,6334.7,0.9056,1.0063,1.4701,0.67615,0.58371,0.63729,0.34491,1.08056,1.16685,1.78673,0.00577695,0.00577695,0.00577695
95,6403.44,0.9027,0.99661,1.46668,0.6677,0.59101,0.64203,0.34528,1.09019,1.15261,1.79827,0.00573155,0.00573155,0.00573155
96,6472.39,0.89883,0.99707,1.46529,0.68992,0.57584,0.64051,0.34392,1.08694,1.16265,1.80105,0.00568614,0.00568614,0.00568614
