epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,9847.62,0.90926,1.02582,1.41173,0.68613,0.59196,0.65648,0.34842,1.09126,1.2045,1.77129,0.006265,0.006265,0.006265
85,9963.45,0.91728,1.02893,1.4179,0.70509,0.5927,0.65995,0.34988,1.0932,1.19077,1.77225,0.00622,0.00622,0.00622
86,10081.4,0.90586,1.00653,1.41612,0.6722,0.60483,0.65192,0.34487,1.0991,1.19569,1.78459,0.006175,0.006175,0.006175
87,10196.2,0.90459,1.01726,1.39803,0.70626,0.59382,0.65859,0.34828,1.09479,1.18173,1.78618,0.00613,0.00613,0.00613
88,10311.9,0.89897,1.00457,1.40327,0.67543,0.60843,0.65547,0.34629,1.08971,1.17735,1.78429,0.006085,0.006085,0.006085
89,10426.8,0.90317,1.00445,1.39811,0.69733,0.59888,0.65736,0.35151,1.08736,1.18016,1.78197,0.00604,0.00604,0.00604
90,10541.7,0.89082,1.00246,1.40164,0.71379,0.58567,0.66353,0.35495,1.08086,1.16202,1.77303,0.005995,0.005995,0.005995
91,10656.2,0.893,0.98801,1.39805,0.69214,0.59551,0.6608,0.35583,1.08767,1.181,1.77867,0.00595,0.00595,0.00595
92,10773.4,0.88543,0.99447,1.39337,0.70487,0.58596,0.66244,0.35642,1.068,1.16047,1.75065,0.005905,0.005905,0.005905
93,10889,0.88145,0.98357,1.39249,0.68405,0.60207,0.66212,0.3572,1.06842,1.16805,1.74914,0.00586,0.00586,0.00586
94,11004.1,0.88552,0.98269,1.39699,0.6897,0.59813,0.66716,0.36126,1.07449,1.15537,1.76202,0.005815,0.005815,0.005815
95,11121.1,0.88105,0.96338,1.38639,0.70054,0.59101,0.67063,0.3655,1.06339,1.13988,1.74013,0.00577,0.00577,0.00577
96,11236.9,0.87734,0.96848,1.38632,0.68915,0.59326,0.6642,0.36454,1.05359,1.14235,1.74233,0.005725,0.005725,0.005725
97,11352,0.87388,0.96886,1.38214,0.691,0.60337,0.67151,0.36831,1.05408,1.14408,1.74995,0.00568,0.00568,0.00568
98,11466.9,0.87039,0.95372,1.37451,0.67088,0.61629,0.67497,0.36822,1.05719,1.14154,1.74846,0.005635,0.005635,0.005635
99,11582.5,0.877,0.96941,1.38301,0.67848,0.61629,0.6684,0.36694,1.05432,1.14851,1.74321,0.00559,0.00559,0.00559
100,11697.8,0.8629,0.95455,1.37543,0.72215,0.58876,0.67062,0.36685,1.05381,1.14525,1.74402,0.005545,0.005545,0.005545
101,11814.7,0.86348,0.94012,1.37324,0.70255,0.60337,0.67093,0.3675,1.05355,1.14827,1.74167,0.0055,0.0055,0.0055
102,11929.2,0.85562,0.93498,1.3613,0.7197,0.57987,0.66886,0.36842,1.05332,1.14601,1.74714,0.005455,0.005455,0.005455
103,12047.2,0.8608,0.93297,1.36901,0.73744,0.58652,0.67359,0.37144,1.04827,1.13387,1.73863,0.00541,0.00541,0.00541
