epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,4790.37,1.04048,1.16597,1.56893,0.63232,0.56811,0.59874,0.28482,1.17173,1.22079,1.83687,0.00739,0.00739,0.00739
60,4870.71,1.04201,1.16546,1.58084,0.66213,0.53539,0.59087,0.28479,1.18955,1.24675,1.87418,0.007345,0.007345,0.007345
61,4951,1.0441,1.1643,1.56784,0.66431,0.55112,0.60538,0.28587,1.18586,1.22158,1.8529,0.0073,0.0073,0.0073
62,5031.56,1.03421,1.15498,1.57265,0.65384,0.57079,0.62377,0.2993,1.16783,1.20018,1.84465,0.007255,0.007255,0.007255
63,5111.86,1.0265,1.14454,1.55966,0.6464,0.54636,0.60639,0.29589,1.16485,1.22348,1.84187,0.00721,0.00721,0.00721
64,5192.42,1.02505,1.13654,1.55727,0.66753,0.55562,0.6148,0.29596,1.16335,1.20572,1.8481,0.007165,0.007165,0.007165
65,5273.14,1.0297,1.13047,1.56058,0.66798,0.55383,0.61231,0.29795,1.16973,1.18304,1.85042,0.00712,0.00712,0.00712
66,5353.95,1.02808,1.13049,1.55516,0.67401,0.53876,0.60677,0.29663,1.15949,1.18769,1.84493,0.007075,0.007075,0.007075
67,5434.48,1.02235,1.11902,1.54143,0.6775,0.55393,0.62807,0.30662,1.13841,1.18103,1.79726,0.00703,0.00703,0.00703
68,5515.46,1.01561,1.10188,1.54513,0.65339,0.54551,0.61445,0.30281,1.15305,1.16316,1.84724,0.006985,0.006985,0.006985
69,5597.02,1.01108,1.10192,1.53755,0.68427,0.53483,0.60666,0.29401,1.15793,1.18717,1.83013,0.00694,0.00694,0.00694
70,5678.4,1.01369,1.09981,1.53419,0.6694,0.55787,0.6216,0.30442,1.15173,1.17176,1.82193,0.006895,0.006895,0.006895
71,5759.46,1.01462,1.10269,1.54314,0.66198,0.56067,0.61216,0.30138,1.14882,1.18283,1.80622,0.00685,0.00685,0.00685
72,5840.53,1.00815,1.09396,1.53191,0.66395,0.56629,0.61794,0.30421,1.15263,1.16682,1.82919,0.006805,0.006805,0.006805
73,5923.35,1.0046,1.08619,1.53318,0.69411,0.55327,0.61596,0.30167,1.16427,1.18218,1.8424,0.00676,0.00676,0.00676
74,6004.02,0.99307,1.07085,1.52779,0.68172,0.56436,0.62551,0.30824,1.14565,1.15973,1.83614,0.006715,0.006715,0.006715
75,6085.04,0.99289,1.05439,1.51884,0.66701,0.57393,0.62828,0.31105,1.13342,1.12165,1.81649,0.00667,0.00667,0.00667
76,6166.53,0.99688,1.06733,1.51824,0.68944,0.59045,0.64519,0.31542,1.14442,1.11927,1.81898,0.006625,0.006625,0.006625
77,6247.79,0.99483,1.06125,1.51743,0.68319,0.58034,0.64439,0.32142,1.12606,1.12344,1.79701,0.00658,0.00658,0.00658
78,6328.98,0.9877,1.05615,1.51935,0.69453,0.56461,0.63514,0.32088,1.13069,1.12668,1.8147,0.006535,0.006535,0.006535
79,6409.95,0.9808,1.04223,1.51159,0.6779,0.5809,0.63913,0.3178,1.13562,1.11882,1.81207,0.00649,0.00649,0.00649
80,6490.79,0.98132,1.04068,1.50395,0.66391,0.58483,0.642,0.32019,1.12887,1.11441,1.81419,0.006445,0.006445,0.006445
81,6571.56,0.98061,1.04213,1.49522,0.67938,0.57855,0.6426,0.32489,1.11486,1.10289,1.79135,0.0064,0.0064,0.0064
82,6652.25,0.97239,1.02729,1.50016,0.69178,0.57247,0.64072,0.32337,1.12472,1.10301,1.82158,0.006355,0.006355,0.006355
83,6732.86,0.97359,1.02286,1.50342,0.71331,0.57921,0.65022,0.32255,1.13512,1.09287,1.8272,0.00631,0.00631,0.00631
84,6813.41,0.97207,1.01999,1.49648,0.65755,0.59544,0.64369,0.32357,1.12411,1.09782,1.82362,0.006265,0.006265,0.006265
85,6894.3,0.97376,1.02422,1.49133,0.69808,0.57416,0.6529,0.32801,1.12401,1.08076,1.80928,0.00622,0.00622,0.00622
86,6975.39,0.9667,1.0111,1.48687,0.67497,0.5845,0.64652,0.32663,1.12619,1.08071,1.80435,0.006175,0.006175,0.006175
87,7056.22,0.95894,1.01133,1.48037,0.70285,0.57584,0.65906,0.33267,1.11453,1.0711,1.80903,0.00613,0.00613,0.00613
88,7136.89,0.96167,1.00994,1.4813,0.71268,0.56292,0.6469,0.33259,1.10036,1.08415,1.7851,0.006085,0.006085,0.006085
89,7217.51,0.95545,0.99655,1.49197,0.69235,0.57528,0.64591,0.33259,1.10688,1.08347,1.79909,0.00604,0.00604,0.00604
90,7298.31,0.95225,0.99571,1.4797,0.67156,0.58652,0.64936,0.33513,1.10733,1.07408,1.79649,0.005995,0.005995,0.005995
91,7379.9,0.95916,0.99766,1.47928,0.68331,0.59045,0.64981,0.33534,1.0991,1.06697,1.79279,0.00595,0.00595,0.00595
92,7461.83,0.94898,0.98945,1.47624,0.67914,0.60051,0.65265,0.33766,1.09575,1.06572,1.79012,0.005905,0.005905,0.005905
93,7543.82,0.94749,0.98449,1.4718,0.66841,0.60393,0.64914,0.33691,1.1003,1.05581,1.78435,0.00586,0.00586,0.00586
94,7624.71,0.94403,0.97582,1.46611,0.69693,0.59168,0.65967,0.34253,1.08619,1.04551,1.76522,0.005815,0.005815,0.005815
95,7706.17,0.94599,0.97548,1.47315,0.71887,0.57921,0.65859,0.33962,1.09419,1.05825,1.78027,0.00577,0.00577,0.00577
96,7787.71,0.94014,0.97971,1.46285,0.709,0.579,0.65385,0.33917,1.09067,1.06132,1.77626,0.005725,0.005725,0.005725
97,7869.27,0.93429,0.96099,1.45597,0.71007,0.58034,0.65128,0.3398,1.09077,1.04652,1.77712,0.00568,0.00568,0.00568
98,7950.65,0.92877,0.96298,1.4505,0.70968,0.56717,0.65222,0.34291,1.09096,1.05945,1.77108,0.005635,0.005635,0.005635
99,8032.58,0.93062,0.95728,1.45094,0.6959,0.59101,0.66323,0.34384,1.08446,1.04242,1.77843,0.00559,0.00559,0.00559
100,8115.51,0.9288,0.95005,1.44676,0.72792,0.56742,0.66245,0.34359,1.08334,1.04066,1.77754,0.005545,0.005545,0.005545
